movie_id,question
345,I’m looking for a slow-burn movie about a married man whose search for sexual adventure leads him into danger.
1018,What are some mysterious psychological thrillers set in Hollywood with dreamlike storytelling?
1018,Can you recommend a suspenseful drama about an aspiring actress who becomes involved with a woman suffering from amnesia?
1018,"What movies have an enigmatic, twisty plot involving identity, filmmaking, and dark secrets?"
117263,What action thrillers feature a terrorist attack on the White House and a lone hero trying to rescue the president?
117263,Can you recommend movies about a former Secret Service agent fighting to retake a government building from terrorists?
117263,"What intense political action movies are similar to Die Hard, with a kidnapped president and a high-stakes rescue mission?"
534,What are some action sci-fi movies about humans fighting militaristic robots in a post-apocalyptic future?
534,Can you recommend a thriller set in 2018 where a resistance leader battles machines and questions whether a mysterious man is friend or foe?
534,"What movies are similar to a futuristic war story featuring John Connor, human resistance fighters, and advanced robots?"
436270,What are some action-adventure superhero movies with ancient Egyptian mythology and powerful antiheroes?
436270,Can you recommend a science fiction movie about a powerful hero awakening after thousands of years and seeking justice?
436270,"What movies are similar to Black Adam, with epic battles, superpowers, and a morally complex protagonist?"
337401,Can you recommend an action-adventure movie about a young woman who disguises herself as a man to join the army?
337401,What fantasy movies feature a courageous heroine defying tradition to protect her family and country?
337401,"I’m looking for an exciting historical adventure with martial arts, war, and an inspiring female lead."
676,What are some war dramas about Pearl Harbor and the events of World War II?
676,"Can you recommend a historical romance set during wartime involving friendship, love, and fighter pilots?"
676,What movies feature an emotional love triangle against the backdrop of a major military attack?
11631,"What are some fun, feel-good romantic comedies set on a beautiful Greek island?"
11631,Can you recommend a musical comedy about a bride searching for her biological father before her wedding?
11631,"What movies feature family secrets, old romances, and a lively destination wedding?"
328387,What are some movies about teenagers getting involved in a dangerous online game?
328387,"Can you recommend a suspenseful mystery movie with dares, adrenaline, and a sinister twist?"
328387,"What movies are similar to Nerve, featuring a young protagonist, crime, and risky challenges?"
7446,What are some action comedies about actors who get caught up in a real-life war situation?
7446,Can you recommend a funny war movie set in the jungle with a group of arrogant actors?
7446,"What movies combine Hollywood satire, over-the-top action, and a disastrous film shoot?"
927,What are some funny horror movies with mischievous creatures and a Christmas setting?
927,Can you recommend a fantasy comedy about a young person accidentally unleashing dangerous monsters in a small town?
927,What movies blend horror and humor with adorable pets that turn into chaotic creatures?
