movie_id,question
235,What’s a good crime drama with a nostalgic small-town setting and strong themes of growing up?
39538,Can you recommend a tense thriller about a deadly virus outbreak and the race to find a cure?
39538,What are some drama movies about a global epidemic spreading panic and fear?
39538,I’m looking for a science fiction thriller with a medical crisis and worldwide response—any suggestions?
250546,What are some scary movies about haunted dolls or cursed toys?
250546,Can you recommend a horror movie involving a satanic cult and supernatural events?
250546,What horror films have a creepy vintage doll at the center of the story?
1995,Can you recommend an action-adventure movie with a fearless female lead and ancient artifacts?
1995,What movie is about a tomb raider racing to stop a powerful ancient object from falling into the wrong hands?
1995,"I want a fantasy adventure film with archaeology, rival explorers, and a dangerous quest to save the world. What should I watch?"
88,Can you recommend a romantic drama with music and dancing set during a summer vacation?
88,What's a classic coming-of-age movie about a young woman falling in love and discovering dance?
88,I want a feel-good romance with memorable dance scenes—what should I watch?
624860,Can you recommend a sci-fi action movie about someone who discovers they’re back inside a simulated reality?
624860,What are some adventure movies where the main character starts having strange memories and realizes their world isn’t what it seems?
624860,Suggest a science fiction film with lots of action about returning to the Matrix or a virtual world.
13053,"Can you recommend an animated family adventure movie with a funny, action-packed story about a pet trying to get back home?"
13053,What's a good comedy adventure movie for kids about a dog who thinks he's a superhero?
13053,Suggest a family-friendly animated movie where a character gets lost in New York City and has to find his way back to his owner.
49017,Can you recommend a dark fantasy action movie about a heroic man who becomes a vampire to protect his family?
49017,"What horror movies feature medieval battles, dark powers, and a transformation into Dracula?"
49017,"I want a movie like Dracula Untold with action, fantasy, and a tragic antihero villain origin story."
755,Can you recommend a horror-action crime movie about criminals hiding out in a dangerous bar?
755,I want a movie where kidnappers end up in a creepy Mexican bar with violent surprises—what should I watch?
755,"Suggest a thriller with a mix of crime, action, and horror set in a seedy roadside hideout."
258489,Can you recommend an action-adventure movie about someone who returns to the jungle after living in the city?
258489,What fantasy movie features Tarzan going back to Africa to investigate a mining camp?
258489,I want a movie with jungle adventure and an exiled hero called back to his old home—what should I watch?
861,Can you recommend an action sci-fi movie about fake memories and questioning reality?
861,What’s a good adventure movie where the main character’s life gets turned upside down after a memory implant goes wrong?
861,I want a science fiction thriller set on Mars with lots of action and a mind-bending plot—what should I watch?
1250,Can you recommend an action fantasy movie about a stunt rider who makes a deal with the devil?
1250,What’s a thriller with supernatural powers and a tragic love story?
1250,Suggest a movie where the main character becomes a fiery anti-hero after selling his soul
420809,What family fantasy adventure movies have a dark fairy-tale vibe?
420809,Can you recommend a movie about complicated family relationships with magic and adventure?
